seqnames,start,end,ID,Name,Description,z_score
Lcu.1GRN.Chr4,169457348,169458355,Lcu.1GRN.4g021670,Lcu.1GRN.4g021670,Glycine-rich cell wall structural protein-like,4.690847514
Lcu.1GRN.Chr2,54726594,54727797,Lcu.1GRN.2g015800,Lcu.1GRN.2g015800,Glyco_hydro_19_cat domain-containing protein,14.05526879
Lcu.1GRN.Chr7,4488545,4492594,Lcu.1GRN.7g002420,Lcu.1GRN.7g002420,Glyco_trans_2-like domain-containing protein,6.272664414
Lcu.1GRN.Chr4,499453374,499454777,Lcu.1GRN.4g074010,Lcu.1GRN.4g074010,Glycosyltransferase,6.685403491
Lcu.1GRN.Chr6,278929253,278934422,Lcu.1GRN.6g032180,Lcu.1GRN.6g032180,glyoxylate/hydroxypyruvate reductase HPR3-like,9.140734201
Lcu.1GRN.Chr2,1610315,1612073,Lcu.1GRN.2g000930,Lcu.1GRN.2g000930,GOLD domain-containing protein,5.301144802
Lcu.1GRN.Chr4,488593042,488597254,Lcu.1GRN.4g071030,Lcu.1GRN.4g071030,G-patch domain-containing protein,7.14254818
Lcu.1GRN.Chr4,180561086,180562133,Lcu.1GRN.4g023160,Lcu.1GRN.4g023160,GPI inositol-deacylase,5.173777538
Lcu.1GRN.Chr2,53353181,53354962,Lcu.1GRN.2g015460,Lcu.1GRN.2g015460,GRAS family transcription factor,8.527379489
Lcu.1GRN.Chr2,54830035,54830427,Lcu.1GRN.2g015810,Lcu.1GRN.2g015810,GRF zinc finger protein,13.17101326
Lcu.1GRN.Chr6,398719323,398719715,Lcu.1GRN.6g052760,Lcu.1GRN.6g052760,GRF zinc finger protein,7.046604907
Lcu.1GRN.Chr4,38874257,38874649,Lcu.1GRN.4g007450,Lcu.1GRN.4g007450,GRF zinc finger protein,5.50240305
Lcu.1GRN.Chr4,107028428,107029679,Lcu.1GRN.4g015090,Lcu.1GRN.4g015090,GST C-terminal domain-containing protein,12.26272031
Lcu.1GRN.Chr7,4255485,4257656,Lcu.1GRN.7g002260,Lcu.1GRN.7g002260,GTP cyclohydrolase 1,6.272664414
Lcu.1GRN.Chr4,180152767,180156916,Lcu.1GRN.4g023110,Lcu.1GRN.4g023110,GTPase LSG1-1-like,5.173777538
Lcu.1GRN.Chr7,631303897,631304289,Lcu.1GRN.7g069750,Lcu.1GRN.7g069750,GTP-binding protein,6.381848133
Lcu.1GRN.Chr4,324818898,324821044,Lcu.1GRN.4g039470,Lcu.1GRN.4g039470,GTP-binding protein BRASSINAZOLE INSENSITIVE PALE GREEN 2;  chloroplastic,8.04279485
Lcu.1GRN.Chr2,54573880,54575690,Lcu.1GRN.2g015780,Lcu.1GRN.2g015780,GTP-binding protein SAR1A,14.05526879
Lcu.1GRN.Chr2,1117299,1119271,Lcu.1GRN.2g000670,Lcu.1GRN.2g000670,Guanylate-binding family protein,4.930762925
Lcu.1GRN.Chr2,140342282,140345817,Lcu.1GRN.2g026630,Lcu.1GRN.2g026630,GUB_WAK_bind domain-containing protein,4.832000751
Lcu.1GRN.Chr7,631088804,631089295,Lcu.1GRN.7g069580,Lcu.1GRN.7g069580,Heat shock protein 70 kDa,6.381848133
Lcu.1GRN.Chr4,488354564,488355635,Lcu.1GRN.4g070990,Lcu.1GRN.4g070990,heavy metal-associated isoprenylated plant protein 39-like,5.601274618
Lcu.1GRN.Chr2,328197248,328198098,Lcu.1GRN.2g043760,Lcu.1GRN.2g043760,heavy metal-associated isoprenylated plant protein 45,4.383696612
Lcu.1GRN.Chr4,32848368,32848964,Lcu.1GRN.4g006790,Lcu.1GRN.4g006790,heme-binding-like protein At3g10130;  chloroplastic,6.284262883
Lcu.1GRN.Chr4,32970250,32970864,Lcu.1GRN.4g006800,Lcu.1GRN.4g006800,heme-binding-like protein At3g10130;  chloroplastic,6.284262883
Lcu.1GRN.Chr6,398661111,398665384,Lcu.1GRN.6g052720,Lcu.1GRN.6g052720,Heparan-alpha-glucosaminide N-acetyltransferase-like protein,8.617707281
Lcu.1GRN.Chr6,398667053,398670769,Lcu.1GRN.6g052730,Lcu.1GRN.6g052730,Heparan-alpha-glucosaminide N-acetyltransferase-like protein,8.617707281
Lcu.1GRN.Chr7,631112400,631112939,Lcu.1GRN.7g069610,Lcu.1GRN.7g069610,heterogeneous nuclear ribonucleoprotein A1,6.381848133
Lcu.1GRN.Chr6,278934939,278939728,Lcu.1GRN.6g032190,Lcu.1GRN.6g032190,Hexosyltransferase,9.140734201
Lcu.1GRN.Chr7,649579847,649583470,Lcu.1GRN.7g078560,Lcu.1GRN.7g078560,Hexosyltransferase,4.726987658
Lcu.1GRN.Chr7,648975579,648976899,Lcu.1GRN.7g078050,Lcu.1GRN.7g078050,HIG1 domain-containing protein,5.841878134
Lcu.1GRN.Chr2,416063370,416066417,Lcu.1GRN.2g056400,Lcu.1GRN.2g056400,High-affinity K+ transporter,19.53742735
Lcu.1GRN.Chr3,385416428,385418720,Lcu.1GRN.3g054860,Lcu.1GRN.3g054860,Histone acetyltransferase,7.194996656
Lcu.1GRN.Chr4,324552147,324552594,Lcu.1GRN.4g039300,Lcu.1GRN.4g039300,Histone H2B,8.04279485
Lcu.1GRN.Chr4,324537657,324538104,Lcu.1GRN.4g039290,Lcu.1GRN.4g039290,Histone H2B,6.428867137
Lcu.1GRN.Chr4,106714294,106714961,Lcu.1GRN.4g015040,Lcu.1GRN.4g015040,Histone H3,20.84927474
Lcu.1GRN.Chr6,24373718,24376634,Lcu.1GRN.6g003970,Lcu.1GRN.6g003970,Histone H3,5.371485503
Lcu.1GRN.Chr3,253499914,253504113,Lcu.1GRN.3g030610,Lcu.1GRN.3g030610,Histone-lysine N-methyltransferase ASHR1,6.659869196
Lcu.1GRN.Chr7,631280730,631281575,Lcu.1GRN.7g069720,Lcu.1GRN.7g069720,HMA domain-containing protein,6.381848133
Lcu.1GRN.Chr6,24438222,24439070,Lcu.1GRN.6g004000,Lcu.1GRN.6g004000,HMA domain-containing protein,5.216770883
Lcu.1GRN.Chr5,30444784,30445962,Lcu.1GRN.5g012410,Lcu.1GRN.5g012410,Homeobox leucine zipper protein,5.592569352
Lcu.1GRN.Chr3,385400358,385404777,Lcu.1GRN.3g054850,Lcu.1GRN.3g054850,HXXXD-type acyl-transferase family protein,7.194996656
Lcu.1GRN.Chr3,385424716,385426098,Lcu.1GRN.3g054870,Lcu.1GRN.3g054870,HXXXD-type acyl-transferase family protein,7.194996656
Lcu.1GRN.Chr6,339786411,339787210,Lcu.1GRN.6g042170,Lcu.1GRN.6g042170,Hydrolase_4 domain-containing protein,6.33569167
Lcu.1GRN.Chr4,290134256,290137887,Lcu.1GRN.4g034390,Lcu.1GRN.4g034390,Hydroxyacylglutathione hydrolase,11.44259945
Lcu.1GRN.Chr6,341332071,341336634,Lcu.1GRN.6g042600,Lcu.1GRN.6g042600,Hydroxyproline-rich glycoprotein family protein,6.645337919
Lcu.1GRN.Chr2,1745946,1749653,Lcu.1GRN.2g001020,Lcu.1GRN.2g001020,Hydroxyproline-rich glycoprotein family protein,5.301144802
Lcu.1GRN.Chr4,106211705,106215325,Lcu.1GRN.4g014980,Lcu.1GRN.4g014980,hypothetical protein,19.3950854
Lcu.1GRN.Chr6,279047920,279050751,Lcu.1GRN.6g032200,Lcu.1GRN.6g032200,hypothetical protein,9.140734201
Lcu.1GRN.Chr6,398549974,398550414,Lcu.1GRN.6g052690,Lcu.1GRN.6g052690,hypothetical protein,8.617707281
Lcu.1GRN.Chr6,398550773,398551625,Lcu.1GRN.6g052700,Lcu.1GRN.6g052700,hypothetical protein,8.617707281
Lcu.1GRN.Chr4,326902458,326902748,Lcu.1GRN.4g039890,Lcu.1GRN.4g039890,hypothetical protein,8.614435118
Lcu.1GRN.Chr4,151762865,151763269,Lcu.1GRN.4g019530,Lcu.1GRN.4g019530,hypothetical protein,8.422807718
Lcu.1GRN.Chr4,324576979,324577490,Lcu.1GRN.4g039320,Lcu.1GRN.4g039320,hypothetical protein,8.04279485
Lcu.1GRN.Chr4,324916750,324916989,Lcu.1GRN.4g039480,Lcu.1GRN.4g039480,hypothetical protein,8.04279485
Lcu.1GRN.Chr2,135300973,135301221,Lcu.1GRN.2g025930,Lcu.1GRN.2g025930,hypothetical protein,7.847914807
Lcu.1GRN.Chr2,135532782,135533104,Lcu.1GRN.2g026000,Lcu.1GRN.2g026000,hypothetical protein,7.847914807
Lcu.1GRN.Chr2,135533531,135533758,Lcu.1GRN.2g026010,Lcu.1GRN.2g026010,hypothetical protein,7.847914807
Lcu.1GRN.Chr2,135552192,135553027,Lcu.1GRN.2g026030,Lcu.1GRN.2g026030,hypothetical protein,7.847914807
Lcu.1GRN.Chr6,339289968,339290832,Lcu.1GRN.6g042040,Lcu.1GRN.6g042040,hypothetical protein,7.797029867
Lcu.1GRN.Chr4,486508705,486509697,Lcu.1GRN.4g070640,Lcu.1GRN.4g070640,hypothetical protein,7.107624845
Lcu.1GRN.Chr4,486499081,486499746,Lcu.1GRN.4g070610,Lcu.1GRN.4g070610,hypothetical protein,7.097236552
Lcu.1GRN.Chr3,252124158,252124505,Lcu.1GRN.3g030460,Lcu.1GRN.3g030460,hypothetical protein,6.975998139
Lcu.1GRN.Chr4,486289387,486290145,Lcu.1GRN.4g070560,Lcu.1GRN.4g070560,hypothetical protein,6.693593059
Lcu.1GRN.Chr3,253646360,253652317,Lcu.1GRN.3g030660,Lcu.1GRN.3g030660,hypothetical protein,6.623900616
Lcu.1GRN.Chr4,290729290,290729490,Lcu.1GRN.4g034530,Lcu.1GRN.4g034530,hypothetical protein,6.583643643
Lcu.1GRN.Chr7,631014085,631015476,Lcu.1GRN.7g069530,Lcu.1GRN.7g069530,hypothetical protein,6.381848133
Lcu.1GRN.Chr4,33212167,33212587,Lcu.1GRN.4g006860,Lcu.1GRN.4g006860,hypothetical protein,6.325321126
Lcu.1GRN.Chr3,385542688,385543332,Lcu.1GRN.3g054890,Lcu.1GRN.3g054890,hypothetical protein,6.320657337
Lcu.1GRN.Chr2,317833158,317833565,Lcu.1GRN.2g042810,Lcu.1GRN.2g042810,hypothetical protein,6.133601797
Lcu.1GRN.Chr2,317857797,317858265,Lcu.1GRN.2g042830,Lcu.1GRN.2g042830,hypothetical protein,6.133601797
Lcu.1GRN.Chr2,415652335,415653437,Lcu.1GRN.2g056320,Lcu.1GRN.2g056320,hypothetical protein,5.978079673
Lcu.1GRN.Chr2,415661497,415662599,Lcu.1GRN.2g056340,Lcu.1GRN.2g056340,hypothetical protein,5.978079673
Lcu.1GRN.Chr7,648985073,648985420,Lcu.1GRN.7g078070,Lcu.1GRN.7g078070,hypothetical protein,5.841878134
Lcu.1GRN.Chr7,649007455,649008139,Lcu.1GRN.7g078090,Lcu.1GRN.7g078090,hypothetical protein,5.841878134
Lcu.1GRN.Chr7,649123781,649124068,Lcu.1GRN.7g078180,Lcu.1GRN.7g078180,hypothetical protein,5.841878134
Lcu.1GRN.Chr7,649241942,649242320,Lcu.1GRN.7g078270,Lcu.1GRN.7g078270,hypothetical protein,5.841878134
Lcu.1GRN.Chr6,343367797,343368170,Lcu.1GRN.6g043010,Lcu.1GRN.6g043010,hypothetical protein,5.837069294
Lcu.1GRN.Chr4,287910257,287910514,Lcu.1GRN.4g033940,Lcu.1GRN.4g033940,hypothetical protein,5.715243137
Lcu.1GRN.Chr5,30321580,30321795,Lcu.1GRN.5g012330,Lcu.1GRN.5g012330,hypothetical protein,5.592569352
Lcu.1GRN.Chr5,30327903,30328576,Lcu.1GRN.5g012350,Lcu.1GRN.5g012350,hypothetical protein,5.592569352
Lcu.1GRN.Chr4,38898964,38899164,Lcu.1GRN.4g007470,Lcu.1GRN.4g007470,hypothetical protein,5.50240305
Lcu.1GRN.Chr2,415643045,415643251,Lcu.1GRN.2g056300,Lcu.1GRN.2g056300,hypothetical protein,5.429720314
Lcu.1GRN.Chr6,24035812,24036066,Lcu.1GRN.6g003930,Lcu.1GRN.6g003930,hypothetical protein,5.371485503
Lcu.1GRN.Chr6,332191009,332191221,Lcu.1GRN.6g040580,Lcu.1GRN.6g040580,hypothetical protein,5.326029949
Lcu.1GRN.Chr2,1556121,1561360,Lcu.1GRN.2g000900,Lcu.1GRN.2g000900,hypothetical protein,5.301144802
Lcu.1GRN.Chr2,1705542,1705943,Lcu.1GRN.2g001000,Lcu.1GRN.2g001000,hypothetical protein,5.301144802
Lcu.1GRN.Chr4,115373653,115374438,Lcu.1GRN.4g016230,Lcu.1GRN.4g016230,hypothetical protein,5.296686333
Lcu.1GRN.Chr6,341807658,341808330,Lcu.1GRN.6g042710,Lcu.1GRN.6g042710,hypothetical protein,5.284420314
Lcu.1GRN.Chr4,491991656,491991985,Lcu.1GRN.4g071900,Lcu.1GRN.4g071900,hypothetical protein,5.215318822
Lcu.1GRN.Chr4,180299279,180299857,Lcu.1GRN.4g023130,Lcu.1GRN.4g023130,hypothetical protein,5.173777538
Lcu.1GRN.Chr4,180504472,180504984,Lcu.1GRN.4g023140,Lcu.1GRN.4g023140,hypothetical protein,5.173777538
Lcu.1GRN.Chr4,180594767,180595567,Lcu.1GRN.4g023170,Lcu.1GRN.4g023170,hypothetical protein,5.173777538
Lcu.1GRN.Chr2,53453962,53455145,Lcu.1GRN.2g015500,Lcu.1GRN.2g015500,hypothetical protein,5.104688591
Lcu.1GRN.Chr4,324453513,324453829,Lcu.1GRN.4g039260,Lcu.1GRN.4g039260,hypothetical protein,5.009819467
Lcu.1GRN.Chr4,38637185,38638047,Lcu.1GRN.4g007380,Lcu.1GRN.4g007380,hypothetical protein,4.944689026
Lcu.1GRN.Chr2,1148112,1148330,Lcu.1GRN.2g000710,Lcu.1GRN.2g000710,hypothetical protein,4.930762925
Lcu.1GRN.Chr4,328770482,328770772,Lcu.1GRN.4g040280,Lcu.1GRN.4g040280,hypothetical protein,4.861115125
Lcu.1GRN.Chr2,400143818,400152932,Lcu.1GRN.2g054020,Lcu.1GRN.2g054020,hypothetical protein,4.80147988
Lcu.1GRN.Chr3,348878986,348879324,Lcu.1GRN.3g048110,Lcu.1GRN.3g048110,hypothetical protein,4.594173006
Lcu.1GRN.Chr5,403339752,403340273,Lcu.1GRN.5g047450,Lcu.1GRN.5g047450,hypothetical protein,4.412437548
Lcu.1GRN.Chr2,54487717,54489262,Lcu.1GRN.2g015730,Lcu.1GRN.2g015730,IAA-amino acid hydrolase ILR1-like protein,14.05526879
Lcu.1GRN.Chr6,339777767,339779407,Lcu.1GRN.6g042140,Lcu.1GRN.6g042140,ICE-like protease (Caspase) p20 domain protein,6.33569167
Lcu.1GRN.Chr2,318352667,318357216,Lcu.1GRN.2g042860,Lcu.1GRN.2g042860,Immune-associated nucleotide-binding protein 9,5.518987934
Lcu.1GRN.Chr2,1208191,1217344,Lcu.1GRN.2g000760,Lcu.1GRN.2g000760,Importin N-terminal domain-containing protein,4.930762925
Lcu.1GRN.Chr2,140346560,140346766,Lcu.1GRN.2g026640,Lcu.1GRN.2g026640,Importin N-terminal domain-containing protein,4.832000751
Lcu.1GRN.Chr2,328232418,328234265,Lcu.1GRN.2g043770,Lcu.1GRN.2g043770,Importin subunit alpha,4.383696612
Lcu.1GRN.Chr3,253140314,253140562,Lcu.1GRN.3g030580,Lcu.1GRN.3g030580,Inactive leucine-rich repeat receptor-like serine/threonine-protein kinase,6.659869196
Lcu.1GRN.Chr4,491762452,491764011,Lcu.1GRN.4g071810,Lcu.1GRN.4g071810,increased DNA methylation 1,5.215318822
Lcu.1GRN.Chr4,290606744,290608234,Lcu.1GRN.4g034480,Lcu.1GRN.4g034480,Inositol 1; 3; 4-trisphosphate 5/6-kinase,7.724196081
Lcu.1GRN.Chr4,288630813,288631946,Lcu.1GRN.4g034050,Lcu.1GRN.4g034050,Integrase catalytic domain-containing protein,9.514331107
Lcu.1GRN.Chr2,1417190,1421896,Lcu.1GRN.2g000840,Lcu.1GRN.2g000840,Integrase catalytic domain-containing protein,5.301144802
Lcu.1GRN.Chr4,169361631,169362333,Lcu.1GRN.4g021660,Lcu.1GRN.4g021660,Integrase catalytic domain-containing protein,4.690847514
Lcu.1GRN.Chr7,648923172,648924879,Lcu.1GRN.7g077990,Lcu.1GRN.7g077990,Integrator complex subunit 3,5.577933041
Lcu.1GRN.Chr2,136936024,136940567,Lcu.1GRN.2g026360,Lcu.1GRN.2g026360,Intron-binding protein aquarius,5.753268506
Lcu.1GRN.Chr6,332197953,332201505,Lcu.1GRN.6g040590,Lcu.1GRN.6g040590,Ion_trans domain-containing protein,5.326029949
Lcu.1GRN.Chr6,342642726,342645356,Lcu.1GRN.6g042900,Lcu.1GRN.6g042900,Isopentenyl phosphate kinase,8.188239791
Lcu.1GRN.Chr6,374102225,374102621,Lcu.1GRN.6g047640,Lcu.1GRN.6g047640,ISWI chromatin-remodeling complex ATPase CHR11,8.198013226
Lcu.1GRN.Chr7,631149468,631164452,Lcu.1GRN.7g069670,Lcu.1GRN.7g069670,J domain-containing protein,6.381848133
Lcu.1GRN.Chr4,114121273,114122700,Lcu.1GRN.4g016060,Lcu.1GRN.4g016060,jasmonate O-methyltransferase,6.446870086
Lcu.1GRN.Chr4,407686141,407694639,Lcu.1GRN.4g054660,Lcu.1GRN.4g054660,K(+) efflux antiporter chloroplastic-like,5.124512977
Lcu.1GRN.Chr4,38850005,38853326,Lcu.1GRN.4g007430,Lcu.1GRN.4g007430,Kinase family protein,5.50240305
Lcu.1GRN.Chr2,1391133,1393684,Lcu.1GRN.2g000820,Lcu.1GRN.2g000820,Kinase-like protein,4.756036079
Lcu.1GRN.Chr2,400310185,400312537,Lcu.1GRN.2g054060,Lcu.1GRN.2g054060,Kinesin light chain,4.473601114
Lcu.1GRN.Chr2,136324970,136327415,Lcu.1GRN.2g026180,Lcu.1GRN.2g026180,Kinesin motor domain-containing protein,4.833977499
Lcu.1GRN.Chr4,148685411,148686420,Lcu.1GRN.4g019190,Lcu.1GRN.4g019190,Kinesin-like protein,6.53799307
Lcu.1GRN.Chr2,136633786,136638171,Lcu.1GRN.2g026290,Lcu.1GRN.2g026290,Kinesin-like protein,5.753268506
Lcu.1GRN.Chr4,327611187,327612118,Lcu.1GRN.4g040050,Lcu.1GRN.4g040050,Kinesin-like protein,5.150433144
Lcu.1GRN.Chr6,274642936,274655566,Lcu.1GRN.6g031800,Lcu.1GRN.6g031800,Kinesin-like protein,4.738840699
Lcu.1GRN.Chr4,486926527,486928854,Lcu.1GRN.4g070800,Lcu.1GRN.4g070800,Kinesin-like protein KIN-4C,7.107624845
Lcu.1GRN.Chr4,33577553,33581955,Lcu.1GRN.4g006910,Lcu.1GRN.4g006910,Kinesin-like protein KIN-8A,6.325321126
Lcu.1GRN.Chr4,151758706,151762790,Lcu.1GRN.4g019520,Lcu.1GRN.4g019520,Kri1_C domain-containing protein,8.422807718
Lcu.1GRN.Chr4,290345525,290348424,Lcu.1GRN.4g034440,Lcu.1GRN.4g034440,Lactamase_B domain-containing protein,9.59829777
Lcu.1GRN.Chr4,498752080,498752430,Lcu.1GRN.4g073750,Lcu.1GRN.4g073750,Lactoylglutathione lyase,6.130004398
Lcu.1GRN.Chr2,322065161,322065603,Lcu.1GRN.2g043150,Lcu.1GRN.2g043150,Lactoylglutathione lyase,5.503949486
Lcu.1GRN.Chr4,324638889,324640658,Lcu.1GRN.4g039330,Lcu.1GRN.4g039330,Large ribosomal RNA subunit accumulation protein YCED homolog 2;  chloroplastic,8.04279485
Lcu.1GRN.Chr7,4005019,4005192,Lcu.1GRN.7g002160,Lcu.1GRN.7g002160,L-ascorbate oxidase,6.21165673
Lcu.1GRN.Chr4,489137522,489138241,Lcu.1GRN.4g071160,Lcu.1GRN.4g071160,LEA_2 domain-containing protein,6.503306022
Lcu.1GRN.Chr4,328758637,328763271,Lcu.1GRN.4g040260,Lcu.1GRN.4g040260,LEA_2 domain-containing protein,4.861115125
Lcu.1GRN.Chr4,33111613,33112698,Lcu.1GRN.4g006830,Lcu.1GRN.4g006830,Lectin_legB domain-containing protein,6.325321126
Lcu.1GRN.Chr4,407384668,407388175,Lcu.1GRN.4g054600,Lcu.1GRN.4g054600,L-galactose dehydrogenase,5.124512977
Lcu.1GRN.Chr4,491726365,491735099,Lcu.1GRN.4g071780,Lcu.1GRN.4g071780,Long-chain-fatty-acid--CoA ligase,5.215318822
Lcu.1GRN.Chr4,289098297,289101890,Lcu.1GRN.4g034230,Lcu.1GRN.4g034230,LOW QUALITY PROTEIN: uncharacterized protein LOC113785801,8.870774678
Lcu.1GRN.Chr2,135178260,135185397,Lcu.1GRN.2g025920,Lcu.1GRN.2g025920,LOW QUALITY PROTEIN: uncharacterized protein LOC113785801,7.412079609
Lcu.1GRN.Chr4,491825749,491832714,Lcu.1GRN.4g071860,Lcu.1GRN.4g071860,LOW QUALITY PROTEIN: uncharacterized protein LOC113785801,5.215318822
Lcu.1GRN.Chr4,407486935,407494725,Lcu.1GRN.4g054620,Lcu.1GRN.4g054620,LOW QUALITY PROTEIN: uncharacterized protein LOC113785801,5.124512977
Lcu.1GRN.Chr2,415406706,415408858,Lcu.1GRN.2g056270,Lcu.1GRN.2g056270,LRR receptor-like kinase,5.429720314
Lcu.1GRN.Chr3,251763490,251763896,Lcu.1GRN.3g030380,Lcu.1GRN.3g030380,LRRNT_2 domain-containing protein,6.975998139
Lcu.1GRN.Chr4,129611592,129613244,Lcu.1GRN.4g017720,Lcu.1GRN.4g017720,Luc7-like protein 3,4.706614297
Lcu.1GRN.Chr4,328929078,328931270,Lcu.1GRN.4g040300,Lcu.1GRN.4g040300,Lysine/histidine transporter 8-like protein,4.861115125
Lcu.1GRN.Chr6,332189484,332190774,Lcu.1GRN.6g040570,Lcu.1GRN.6g040570,Lysosomal Pro-X carboxypeptidase,5.326029949
Lcu.1GRN.Chr6,279288875,279321164,Lcu.1GRN.6g032230,Lcu.1GRN.6g032230,MADS-box protein,6.820697289
Lcu.1GRN.Chr4,180603371,180603727,Lcu.1GRN.4g023180,Lcu.1GRN.4g023180,MADS-box protein SOC1-like,5.173777538
Lcu.1GRN.Chr6,279103110,279106074,Lcu.1GRN.6g032220,Lcu.1GRN.6g032220,MADS-box transcription factor,6.820697289
Lcu.1GRN.Chr3,348852360,348866104,Lcu.1GRN.3g048050,Lcu.1GRN.3g048050,MAG2-interacting protein 2,4.594173006
Lcu.1GRN.Chr2,920342,925823,Lcu.1GRN.2g000500,Lcu.1GRN.2g000500,Magnesium transporter NIPA2,4.930762925
Lcu.1GRN.Chr7,631307844,631308408,Lcu.1GRN.7g069770,Lcu.1GRN.7g069770,Major allergen Pru av 1,6.381848133
Lcu.1GRN.Chr4,407347989,407350169,Lcu.1GRN.4g054580,Lcu.1GRN.4g054580,Malate dehydrogenase,5.124512977
Lcu.1GRN.Chr2,1598691,1599134,Lcu.1GRN.2g000920,Lcu.1GRN.2g000920,Maternal effect embryo arrest,5.301144802
Lcu.1GRN.Chr3,251753416,251757812,Lcu.1GRN.3g030370,Lcu.1GRN.3g030370,Mediator of RNA polymerase II transcription subunit 1,6.975998139
Lcu.1GRN.Chr7,649481273,649482967,Lcu.1GRN.7g078460,Lcu.1GRN.7g078460,Mediator of RNA polymerase II transcription subunit 20,4.907428244
Lcu.1GRN.Chr7,4393483,4396581,Lcu.1GRN.7g002320,Lcu.1GRN.7g002320,mediator-associated protein 2-like,6.272664414
Lcu.1GRN.Chr2,1229960,1237816,Lcu.1GRN.2g000790,Lcu.1GRN.2g000790,Membralin-like,4.930762925
Lcu.1GRN.Chr4,291085553,291091661,Lcu.1GRN.4g034580,Lcu.1GRN.4g034580,Membrane-associated 30 kDa protein;  chloroplastic,4.823562351
Lcu.1GRN.Chr6,339304572,339305712,Lcu.1GRN.6g042050,Lcu.1GRN.6g042050,Metacaspase-9,7.797029867
Lcu.1GRN.Chr2,415565388,415566820,Lcu.1GRN.2g056290,Lcu.1GRN.2g056290,Methyl-CpG-binding domain-containing protein 2-like,5.429720314
Lcu.1GRN.Chr2,416197018,416199143,Lcu.1GRN.2g056490,Lcu.1GRN.2g056490,Methyltransf_11 domain-containing protein,19.53742735
Lcu.1GRN.Chr3,348606696,348609694,Lcu.1GRN.3g048030,Lcu.1GRN.3g048030,Methyltransf_11 domain-containing protein,4.594173006
Lcu.1GRN.Chr5,403726439,403726822,Lcu.1GRN.5g047490,Lcu.1GRN.5g047490,Methyltransferase-like protein,4.412437548
Lcu.1GRN.Chr4,407556835,407562033,Lcu.1GRN.4g054630,Lcu.1GRN.4g054630,MFS domain-containing protein,5.124512977
Lcu.1GRN.Chr4,152410225,152412041,Lcu.1GRN.4g019630,Lcu.1GRN.4g019630,Micronuclear linker histone polyprotein-like,6.703842383
Lcu.1GRN.Chr2,416553656,416555242,Lcu.1GRN.2g056570,Lcu.1GRN.2g056570,Mitochondrial carrier protein,17.40397355
Lcu.1GRN.Chr7,4434326,4435064,Lcu.1GRN.7g002380,Lcu.1GRN.7g002380,Mitochondrial group I intron splicing factor ccm1,6.272664414
Lcu.1GRN.Chr3,316966093,316969018,Lcu.1GRN.3g042170,Lcu.1GRN.3g042170,mitochondrial import receptor subunit TOM20,5.277901767
Lcu.1GRN.Chr7,649087485,649093726,Lcu.1GRN.7g078150,Lcu.1GRN.7g078150,mitochondrial inner membrane protein OXA1,5.841878134
Lcu.1GRN.Chr7,4627446,4628558,Lcu.1GRN.7g002460,Lcu.1GRN.7g002460,Mitochondrial transcription termination factor family protein,4.932296227
Lcu.1GRN.Chr4,327029821,327030794,Lcu.1GRN.4g039900,Lcu.1GRN.4g039900,Mitochondrial-processing peptidase subunit alpha,8.614435118
Lcu.1GRN.Chr3,251997776,252004604,Lcu.1GRN.3g030390,Lcu.1GRN.3g030390,Mitogen-activated protein kinase kinase kinase 1,6.975998139
Lcu.1GRN.Chr4,170796826,170798028,Lcu.1GRN.4g021930,Lcu.1GRN.4g021930,mitogen-activated protein kinase kinase kinase 18-like,6.03383999
Lcu.1GRN.Chr2,1000330,1003647,Lcu.1GRN.2g000570,Lcu.1GRN.2g000570,MLO-like protein,4.930762925
Lcu.1GRN.Chr6,398120487,398128196,Lcu.1GRN.6g052520,Lcu.1GRN.6g052520,MoCF_biosynth domain-containing protein,7.550959031
Lcu.1GRN.Chr3,348880469,348884252,Lcu.1GRN.3g048120,Lcu.1GRN.3g048120,Molybdate-anion transporter-like,4.594173006
Lcu.1GRN.Chr4,488343419,488349202,Lcu.1GRN.4g070980,Lcu.1GRN.4g070980,Monodehydroascorbate reductase,5.460281398
Lcu.1GRN.Chr2,319568478,319571756,Lcu.1GRN.2g042940,Lcu.1GRN.2g042940,mRNA cap-binding protein,8.44594598
Lcu.1GRN.Chr7,649149294,649152110,Lcu.1GRN.7g078200,Lcu.1GRN.7g078200,multiple organellar RNA editing factor 2;  chloroplastic-like,5.841878134
Lcu.1GRN.Chr7,631046568,631048254,Lcu.1GRN.7g069550,Lcu.1GRN.7g069550,Multiple organellar RNA editing factor 3;  mitochondrial-like,6.381848133
Lcu.1GRN.Chr4,114246352,114248270,Lcu.1GRN.4g016090,Lcu.1GRN.4g016090,multiprotein-bridging factor 1b,6.446870086
Lcu.1GRN.Chr4,148833961,148834717,Lcu.1GRN.4g019230,Lcu.1GRN.4g019230,MYB domain class transcription factor,6.53799307
Lcu.1GRN.Chr6,339427814,339432421,Lcu.1GRN.6g042080,Lcu.1GRN.6g042080,MYB family transcription factor,7.797029867
Lcu.1GRN.Chr6,339729790,339730331,Lcu.1GRN.6g042120,Lcu.1GRN.6g042120,Myb/SANT-like DNA-binding domain protein,7.797029867
Lcu.1GRN.Chr3,385652010,385658843,Lcu.1GRN.3g054920,Lcu.1GRN.3g054920,Myb-like DNA-binding domain protein,6.320657337
