"seqnames","start","end","ID","Name","Description","clean_id","go_terms","TERM","ONTOLOGY","term_name","ontology_full"
"Lcu.1GRN.Chr1",351054008,351054718,"Lcu.1GRN.1g033410","Lcu.1GRN.1g033410","MADS-box transcription factor family protein","Lcu.1GRN.1g033410","GO:0000977","RNA polymerase II transcription regulatory region sequence-specific DNA binding","MF","RNA polymerase II transcription regulatory region sequence-specific DNA binding","Molecular Function"
"Lcu.1GRN.Chr1",351054008,351054718,"Lcu.1GRN.1g033410","Lcu.1GRN.1g033410","MADS-box transcription factor family protein","Lcu.1GRN.1g033410","GO:0045944","positive regulation of transcription by RNA polymerase II","BP","positive regulation of transcription by RNA polymerase II","Biological Process"
"Lcu.1GRN.Chr1",351322223,351322912,"Lcu.1GRN.1g033430","Lcu.1GRN.1g033430","MADS-box transcription factor family protein","Lcu.1GRN.1g033430","GO:0003677","DNA binding","MF","DNA binding","Molecular Function"
"Lcu.1GRN.Chr1",351322223,351322912,"Lcu.1GRN.1g033430","Lcu.1GRN.1g033430","MADS-box transcription factor family protein","Lcu.1GRN.1g033430","GO:0046983","protein dimerization activity","MF","protein dimerization activity","Molecular Function"
"Lcu.1GRN.Chr1",351322223,351322912,"Lcu.1GRN.1g033430","Lcu.1GRN.1g033430","MADS-box transcription factor family protein","Lcu.1GRN.1g033430","GO:0000978","RNA polymerase II cis-regulatory region sequence-specific DNA binding","MF","RNA polymerase II cis-regulatory region sequence-specific DNA binding","Molecular Function"
"Lcu.1GRN.Chr1",351322223,351322912,"Lcu.1GRN.1g033430","Lcu.1GRN.1g033430","MADS-box transcription factor family protein","Lcu.1GRN.1g033430","GO:0000981","DNA-binding transcription factor activity, RNA polymerase II-specific","MF","DNA-binding transcription factor activity, RNA polymerase II-specific","Molecular Function"
"Lcu.1GRN.Chr1",351322223,351322912,"Lcu.1GRN.1g033430","Lcu.1GRN.1g033430","MADS-box transcription factor family protein","Lcu.1GRN.1g033430","GO:0006357","regulation of transcription by RNA polymerase II","BP","regulation of transcription by RNA polymerase II","Biological Process"
"Lcu.1GRN.Chr1",369774306,369775378,"Lcu.1GRN.1g035960","Lcu.1GRN.1g035960","Malectin_like domain-containing protein","Lcu.1GRN.1g035960","GO:0005085","guanyl-nucleotide exchange factor activity","MF","guanyl-nucleotide exchange factor activity","Molecular Function"
"Lcu.1GRN.Chr1",369774306,369775378,"Lcu.1GRN.1g035960","Lcu.1GRN.1g035960","Malectin_like domain-containing protein","Lcu.1GRN.1g035960","GO:0055037","recycling endosome","CC","recycling endosome","Cellular Component"
"Lcu.1GRN.Chr1",352126864,352128784,"Lcu.1GRN.1g033550","Lcu.1GRN.1g033550","Maturase","Lcu.1GRN.1g033550","GO:0003964","RNA-directed DNA polymerase activity","MF","RNA-directed DNA polymerase activity","Molecular Function"
"Lcu.1GRN.Chr1",352126864,352128784,"Lcu.1GRN.1g033550","Lcu.1GRN.1g033550","Maturase","Lcu.1GRN.1g033550","GO:0005739","mitochondrion","CC","mitochondrion","Cellular Component"
"Lcu.1GRN.Chr1",352126864,352128784,"Lcu.1GRN.1g033550","Lcu.1GRN.1g033550","Maturase","Lcu.1GRN.1g033550","GO:0006315","homing of group II introns","BP","homing of group II introns","Biological Process"
"Lcu.1GRN.Chr1",352126864,352128784,"Lcu.1GRN.1g033550","Lcu.1GRN.1g033550","Maturase","Lcu.1GRN.1g033550","GO:0090615","mitochondrial mRNA processing","BP","mitochondrial mRNA processing","Biological Process"
"Lcu.1GRN.Chr7",228483238,228483492,"Lcu.1GRN.7g030090","Lcu.1GRN.7g030090","mediator of RNA polymerase II transcription subunit 9","Lcu.1GRN.7g030090","GO:0016592","mediator complex","CC","mediator complex","Cellular Component"
"Lcu.1GRN.Chr4",480194204,480198022,"Lcu.1GRN.4g069400","Lcu.1GRN.4g069400","Membrane-anchored ubiquitin-fold protein","Lcu.1GRN.4g069400","GO:0005515","protein binding","MF","protein binding","Molecular Function"
"Lcu.1GRN.Chr6",300943014,300946614,"Lcu.1GRN.6g035700","Lcu.1GRN.6g035700","Metallophos domain-containing protein","Lcu.1GRN.6g035700","GO:0016787","hydrolase activity","MF","hydrolase activity","Molecular Function"
"Lcu.1GRN.Chr7",233545584,233550087,"Lcu.1GRN.7g030680","Lcu.1GRN.7g030680","Metallophos domain-containing protein","Lcu.1GRN.7g030680","GO:0051087","protein-folding chaperone binding","MF","protein-folding chaperone binding","Molecular Function"
"Lcu.1GRN.Chr7",233545584,233550087,"Lcu.1GRN.7g030680","Lcu.1GRN.7g030680","Metallophos domain-containing protein","Lcu.1GRN.7g030680","GO:0016787","hydrolase activity","MF","hydrolase activity","Molecular Function"
"Lcu.1GRN.Chr7",233545584,233550087,"Lcu.1GRN.7g030680","Lcu.1GRN.7g030680","Metallophos domain-containing protein","Lcu.1GRN.7g030680","GO:0003735","structural constituent of ribosome","MF","structural constituent of ribosome","Molecular Function"
"Lcu.1GRN.Chr7",233545584,233550087,"Lcu.1GRN.7g030680","Lcu.1GRN.7g030680","Metallophos domain-containing protein","Lcu.1GRN.7g030680","GO:0005840","ribosome","CC","ribosome","Cellular Component"
"Lcu.1GRN.Chr7",233545584,233550087,"Lcu.1GRN.7g030680","Lcu.1GRN.7g030680","Metallophos domain-containing protein","Lcu.1GRN.7g030680","GO:0006412","translation","BP","translation","Biological Process"
"Lcu.1GRN.Chr7",227890231,227896705,"Lcu.1GRN.7g030050","Lcu.1GRN.7g030050","Methyltransferase","Lcu.1GRN.7g030050","GO:0005737","cytoplasm","CC","cytoplasm","Cellular Component"
"Lcu.1GRN.Chr7",227890231,227896705,"Lcu.1GRN.7g030050","Lcu.1GRN.7g030050","Methyltransferase","Lcu.1GRN.7g030050","GO:0005768","endosome","CC","endosome","Cellular Component"
"Lcu.1GRN.Chr7",227890231,227896705,"Lcu.1GRN.7g030050","Lcu.1GRN.7g030050","Methyltransferase","Lcu.1GRN.7g030050","GO:0005802","trans-Golgi network","CC","trans-Golgi network","Cellular Component"
"Lcu.1GRN.Chr7",227890231,227896705,"Lcu.1GRN.7g030050","Lcu.1GRN.7g030050","Methyltransferase","Lcu.1GRN.7g030050","GO:0008168","methyltransferase activity","MF","methyltransferase activity","Molecular Function"
"Lcu.1GRN.Chr7",471659689,471660750,"Lcu.1GRN.7g048690","Lcu.1GRN.7g048690","MFS transporter","Lcu.1GRN.7g048690","GO:0022857","transmembrane transporter activity","MF","transmembrane transporter activity","Molecular Function"
"Lcu.1GRN.Chr7",471659689,471660750,"Lcu.1GRN.7g048690","Lcu.1GRN.7g048690","MFS transporter","Lcu.1GRN.7g048690","GO:0016020","membrane","CC","membrane","Cellular Component"
"Lcu.1GRN.Chr7",471659689,471660750,"Lcu.1GRN.7g048690","Lcu.1GRN.7g048690","MFS transporter","Lcu.1GRN.7g048690","GO:0055085","transmembrane transport","BP","transmembrane transport","Biological Process"
"Lcu.1GRN.Chr7",471659689,471660750,"Lcu.1GRN.7g048690","Lcu.1GRN.7g048690","MFS transporter","Lcu.1GRN.7g048690","GO:0005366","myo-inositol:proton symporter activity","MF","myo-inositol:proton symporter activity","Molecular Function"
"Lcu.1GRN.Chr7",471659689,471660750,"Lcu.1GRN.7g048690","Lcu.1GRN.7g048690","MFS transporter","Lcu.1GRN.7g048690","GO:0015798","myo-inositol transport","BP","myo-inositol transport","Biological Process"
"Lcu.1GRN.Chr7",241178344,241179079,"Lcu.1GRN.7g031220","Lcu.1GRN.7g031220","Mitochondrial pyruvate carrier","Lcu.1GRN.7g031220","GO:0005743","mitochondrial inner membrane","CC","mitochondrial inner membrane","Cellular Component"
"Lcu.1GRN.Chr7",241178344,241179079,"Lcu.1GRN.7g031220","Lcu.1GRN.7g031220","Mitochondrial pyruvate carrier","Lcu.1GRN.7g031220","GO:0006850","mitochondrial pyruvate transmembrane transport","BP","mitochondrial pyruvate transmembrane transport","Biological Process"
"Lcu.1GRN.Chr6",292194602,292197234,"Lcu.1GRN.6g034100","Lcu.1GRN.6g034100","Mitogen-activated protein kinase","Lcu.1GRN.6g034100","GO:0004672","protein kinase activity","MF","protein kinase activity","Molecular Function"
"Lcu.1GRN.Chr6",292194602,292197234,"Lcu.1GRN.6g034100","Lcu.1GRN.6g034100","Mitogen-activated protein kinase","Lcu.1GRN.6g034100","GO:0005524","ATP binding","MF","ATP binding","Molecular Function"
"Lcu.1GRN.Chr6",292194602,292197234,"Lcu.1GRN.6g034100","Lcu.1GRN.6g034100","Mitogen-activated protein kinase","Lcu.1GRN.6g034100","GO:0006468","protein phosphorylation","BP","protein phosphorylation","Biological Process"
"Lcu.1GRN.Chr6",292194602,292197234,"Lcu.1GRN.6g034100","Lcu.1GRN.6g034100","Mitogen-activated protein kinase","Lcu.1GRN.6g034100","GO:0004707","MAP kinase activity","MF","MAP kinase activity","Molecular Function"
"Lcu.1GRN.Chr7",478669459,478672178,"Lcu.1GRN.7g049310","Lcu.1GRN.7g049310","MLO-like protein","Lcu.1GRN.7g049310","GO:0006952","defense response","BP","defense response","Biological Process"
"Lcu.1GRN.Chr7",478669459,478672178,"Lcu.1GRN.7g049310","Lcu.1GRN.7g049310","MLO-like protein","Lcu.1GRN.7g049310","GO:0016020","membrane","CC","membrane","Cellular Component"
"Lcu.1GRN.Chr7",72461951,72463617,"Lcu.1GRN.7g014580","Lcu.1GRN.7g014580","monosaccharide-sensing protein 2","Lcu.1GRN.7g014580","GO:0016020","membrane","CC","membrane","Cellular Component"
"Lcu.1GRN.Chr7",72461951,72463617,"Lcu.1GRN.7g014580","Lcu.1GRN.7g014580","monosaccharide-sensing protein 2","Lcu.1GRN.7g014580","GO:0022857","transmembrane transporter activity","MF","transmembrane transporter activity","Molecular Function"
"Lcu.1GRN.Chr7",72461951,72463617,"Lcu.1GRN.7g014580","Lcu.1GRN.7g014580","monosaccharide-sensing protein 2","Lcu.1GRN.7g014580","GO:0055085","transmembrane transport","BP","transmembrane transport","Biological Process"
"Lcu.1GRN.Chr3",344512163,344516800,"Lcu.1GRN.3g047280","Lcu.1GRN.3g047280","mRNA (guanine-N(7))-methyltransferase","Lcu.1GRN.3g047280","GO:0004482","mRNA 5'-cap (guanine-N7-)-methyltransferase activity","MF","mRNA 5'-cap (guanine-N7-)-methyltransferase activity","Molecular Function"
"Lcu.1GRN.Chr3",344512163,344516800,"Lcu.1GRN.3g047280","Lcu.1GRN.3g047280","mRNA (guanine-N(7))-methyltransferase","Lcu.1GRN.3g047280","GO:0005634","nucleus","CC","nucleus","Cellular Component"
"Lcu.1GRN.Chr3",344512163,344516800,"Lcu.1GRN.3g047280","Lcu.1GRN.3g047280","mRNA (guanine-N(7))-methyltransferase","Lcu.1GRN.3g047280","GO:0006370","7-methylguanosine mRNA capping","BP","7-methylguanosine mRNA capping","Biological Process"
"Lcu.1GRN.Chr2",505928415,505928627,"Lcu.1GRN.2g067470","Lcu.1GRN.2g067470","myosin-15-like","Lcu.1GRN.2g067470","GO:0000146","microfilament motor activity","MF","microfilament motor activity","Molecular Function"
"Lcu.1GRN.Chr2",505928415,505928627,"Lcu.1GRN.2g067470","Lcu.1GRN.2g067470","myosin-15-like","Lcu.1GRN.2g067470","GO:0005737","cytoplasm","CC","cytoplasm","Cellular Component"
"Lcu.1GRN.Chr2",505928415,505928627,"Lcu.1GRN.2g067470","Lcu.1GRN.2g067470","myosin-15-like","Lcu.1GRN.2g067470","GO:0007015","actin filament organization","BP","actin filament organization","Biological Process"
"Lcu.1GRN.Chr2",505928415,505928627,"Lcu.1GRN.2g067470","Lcu.1GRN.2g067470","myosin-15-like","Lcu.1GRN.2g067470","GO:0015629","actin cytoskeleton","CC","actin cytoskeleton","Cellular Component"
"Lcu.1GRN.Chr2",505928415,505928627,"Lcu.1GRN.2g067470","Lcu.1GRN.2g067470","myosin-15-like","Lcu.1GRN.2g067470","GO:0016020","membrane","CC","membrane","Cellular Component"
"Lcu.1GRN.Chr2",505928415,505928627,"Lcu.1GRN.2g067470","Lcu.1GRN.2g067470","myosin-15-like","Lcu.1GRN.2g067470","GO:0051015","actin filament binding","MF","actin filament binding","Molecular Function"
"Lcu.1GRN.Chr2",505928415,505928627,"Lcu.1GRN.2g067470","Lcu.1GRN.2g067470","myosin-15-like","Lcu.1GRN.2g067470","GO:0003774","cytoskeletal motor activity","MF","cytoskeletal motor activity","Molecular Function"
"Lcu.1GRN.Chr2",505928415,505928627,"Lcu.1GRN.2g067470","Lcu.1GRN.2g067470","myosin-15-like","Lcu.1GRN.2g067470","GO:0005524","ATP binding","MF","ATP binding","Molecular Function"
"Lcu.1GRN.Chr2",505928415,505928627,"Lcu.1GRN.2g067470","Lcu.1GRN.2g067470","myosin-15-like","Lcu.1GRN.2g067470","GO:0016459","myosin complex","CC","myosin complex","Cellular Component"
"Lcu.1GRN.Chr7",83690028,83691450,"Lcu.1GRN.7g015610","Lcu.1GRN.7g015610","NADH-ubiquinone oxidoreductase chain 1","Lcu.1GRN.7g015610","GO:0016020","membrane","CC","membrane","Cellular Component"
"Lcu.1GRN.Chr7",83690028,83691450,"Lcu.1GRN.7g015610","Lcu.1GRN.7g015610","NADH-ubiquinone oxidoreductase chain 1","Lcu.1GRN.7g015610","GO:0003954","NADH dehydrogenase activity","MF","NADH dehydrogenase activity","Molecular Function"
"Lcu.1GRN.Chr7",83690028,83691450,"Lcu.1GRN.7g015610","Lcu.1GRN.7g015610","NADH-ubiquinone oxidoreductase chain 1","Lcu.1GRN.7g015610","GO:0009060","aerobic respiration","BP","aerobic respiration","Biological Process"
"Lcu.1GRN.Chr1",479027999,479028919,"Lcu.1GRN.1g051210","Lcu.1GRN.1g051210","Nicotianamine synthase","Lcu.1GRN.1g051210","GO:0030410","nicotianamine synthase activity","MF","nicotianamine synthase activity","Molecular Function"
"Lcu.1GRN.Chr1",479027999,479028919,"Lcu.1GRN.1g051210","Lcu.1GRN.1g051210","Nicotianamine synthase","Lcu.1GRN.1g051210","GO:0030418","nicotianamine biosynthetic process","BP","nicotianamine biosynthetic process","Biological Process"
"Lcu.1GRN.Chr1",359669763,359671988,"Lcu.1GRN.1g034630","Lcu.1GRN.1g034630","nuclear intron maturase 3;  mitochondrial","Lcu.1GRN.1g034630","GO:0003964","RNA-directed DNA polymerase activity","MF","RNA-directed DNA polymerase activity","Molecular Function"
"Lcu.1GRN.Chr1",359669763,359671988,"Lcu.1GRN.1g034630","Lcu.1GRN.1g034630","nuclear intron maturase 3;  mitochondrial","Lcu.1GRN.1g034630","GO:0005739","mitochondrion","CC","mitochondrion","Cellular Component"
"Lcu.1GRN.Chr1",359669763,359671988,"Lcu.1GRN.1g034630","Lcu.1GRN.1g034630","nuclear intron maturase 3;  mitochondrial","Lcu.1GRN.1g034630","GO:0006315","homing of group II introns","BP","homing of group II introns","Biological Process"
"Lcu.1GRN.Chr1",359669763,359671988,"Lcu.1GRN.1g034630","Lcu.1GRN.1g034630","nuclear intron maturase 3;  mitochondrial","Lcu.1GRN.1g034630","GO:0090615","mitochondrial mRNA processing","BP","mitochondrial mRNA processing","Biological Process"
"Lcu.1GRN.Chr1",359669763,359671988,"Lcu.1GRN.1g034630","Lcu.1GRN.1g034630","nuclear intron maturase 3;  mitochondrial","Lcu.1GRN.1g034630","GO:0006397","mRNA processing","BP","mRNA processing","Biological Process"
"Lcu.1GRN.Chr6",295546984,295548196,"Lcu.1GRN.6g034540","Lcu.1GRN.6g034540","Nucleobase-ascorbate transporter 6","Lcu.1GRN.6g034540","GO:0016020","membrane","CC","membrane","Cellular Component"
"Lcu.1GRN.Chr6",295546984,295548196,"Lcu.1GRN.6g034540","Lcu.1GRN.6g034540","Nucleobase-ascorbate transporter 6","Lcu.1GRN.6g034540","GO:0022857","transmembrane transporter activity","MF","transmembrane transporter activity","Molecular Function"
"Lcu.1GRN.Chr6",295546984,295548196,"Lcu.1GRN.6g034540","Lcu.1GRN.6g034540","Nucleobase-ascorbate transporter 6","Lcu.1GRN.6g034540","GO:0055085","transmembrane transport","BP","transmembrane transport","Biological Process"
"Lcu.1GRN.Chr7",236189068,236191885,"Lcu.1GRN.7g031010","Lcu.1GRN.7g031010","Nucleoredoxin 1","Lcu.1GRN.7g031010","GO:0004791","thioredoxin-disulfide reductase (NADPH) activity","MF","thioredoxin-disulfide reductase (NADPH) activity","Molecular Function"
"Lcu.1GRN.Chr2",502081055,502081641,"Lcu.1GRN.2g067290","Lcu.1GRN.2g067290","O-fucosyltransferase family protein","Lcu.1GRN.2g067290","GO:0005737","cytoplasm","CC","cytoplasm","Cellular Component"
"Lcu.1GRN.Chr2",502081055,502081641,"Lcu.1GRN.2g067290","Lcu.1GRN.2g067290","O-fucosyltransferase family protein","Lcu.1GRN.2g067290","GO:0009507","chloroplast","CC","chloroplast","Cellular Component"
"Lcu.1GRN.Chr2",590969119,590971673,"Lcu.1GRN.2g077910","Lcu.1GRN.2g077910","outer envelope protein 80;  chloroplastic","Lcu.1GRN.2g077910","GO:0019867","outer membrane","CC","outer membrane","Cellular Component"
"Lcu.1GRN.Chr2",590969119,590971673,"Lcu.1GRN.2g077910","Lcu.1GRN.2g077910","outer envelope protein 80;  chloroplastic","Lcu.1GRN.2g077910","GO:0009658","chloroplast organization","BP","chloroplast organization","Biological Process"
"Lcu.1GRN.Chr2",590969119,590971673,"Lcu.1GRN.2g077910","Lcu.1GRN.2g077910","outer envelope protein 80;  chloroplastic","Lcu.1GRN.2g077910","GO:0009793","embryo development ending in seed dormancy","BP","embryo development ending in seed dormancy","Biological Process"
"Lcu.1GRN.Chr2",590969119,590971673,"Lcu.1GRN.2g077910","Lcu.1GRN.2g077910","outer envelope protein 80;  chloroplastic","Lcu.1GRN.2g077910","GO:0016020","membrane","CC","membrane","Cellular Component"
"Lcu.1GRN.Chr1",364099178,364100696,"Lcu.1GRN.1g035220","Lcu.1GRN.1g035220","Oxysterol-binding protein-related protein","Lcu.1GRN.1g035220","GO:0051287","NAD binding","MF","NAD binding","Molecular Function"
"Lcu.1GRN.Chr1",364099178,364100696,"Lcu.1GRN.1g035220","Lcu.1GRN.1g035220","Oxysterol-binding protein-related protein","Lcu.1GRN.1g035220","GO:0005829","cytosol","CC","cytosol","Cellular Component"
"Lcu.1GRN.Chr1",364099178,364100696,"Lcu.1GRN.1g035220","Lcu.1GRN.1g035220","Oxysterol-binding protein-related protein","Lcu.1GRN.1g035220","GO:0008289","lipid binding","MF","lipid binding","Molecular Function"
"Lcu.1GRN.Chr1",364099178,364100696,"Lcu.1GRN.1g035220","Lcu.1GRN.1g035220","Oxysterol-binding protein-related protein","Lcu.1GRN.1g035220","GO:0016020","membrane","CC","membrane","Cellular Component"
"Lcu.1GRN.Chr1",364099178,364100696,"Lcu.1GRN.1g035220","Lcu.1GRN.1g035220","Oxysterol-binding protein-related protein","Lcu.1GRN.1g035220","GO:0032934","sterol binding","MF","sterol binding","Molecular Function"
"Lcu.1GRN.Chr1",358903531,358904109,"Lcu.1GRN.1g034460","Lcu.1GRN.1g034460","Paired amphipathic helix protein","Lcu.1GRN.1g034460","GO:0006355","regulation of DNA-templated transcription","BP","regulation of DNA-templated transcription","Biological Process"
"Lcu.1GRN.Chr1",358909772,358910716,"Lcu.1GRN.1g034470","Lcu.1GRN.1g034470","Paired amphipathic helix protein","Lcu.1GRN.1g034470","GO:0006355","regulation of DNA-templated transcription","BP","regulation of DNA-templated transcription","Biological Process"
"Lcu.1GRN.Chr1",358909772,358910716,"Lcu.1GRN.1g034470","Lcu.1GRN.1g034470","Paired amphipathic helix protein","Lcu.1GRN.1g034470","GO:0000118","histone deacetylase complex","CC","histone deacetylase complex","Cellular Component"
"Lcu.1GRN.Chr1",358909772,358910716,"Lcu.1GRN.1g034470","Lcu.1GRN.1g034470","Paired amphipathic helix protein","Lcu.1GRN.1g034470","GO:0000122","negative regulation of transcription by RNA polymerase II","BP","negative regulation of transcription by RNA polymerase II","Biological Process"
"Lcu.1GRN.Chr1",358909772,358910716,"Lcu.1GRN.1g034470","Lcu.1GRN.1g034470","Paired amphipathic helix protein","Lcu.1GRN.1g034470","GO:0000785","chromatin","CC","chromatin","Cellular Component"
"Lcu.1GRN.Chr1",358909772,358910716,"Lcu.1GRN.1g034470","Lcu.1GRN.1g034470","Paired amphipathic helix protein","Lcu.1GRN.1g034470","GO:0003714","transcription corepressor activity","MF","transcription corepressor activity","Molecular Function"
"Lcu.1GRN.Chr7",235747103,235751178,"Lcu.1GRN.7g030950","Lcu.1GRN.7g030950","Pantothenate kinase","Lcu.1GRN.7g030950","GO:0004594","pantothenate kinase activity","MF","pantothenate kinase activity","Molecular Function"
"Lcu.1GRN.Chr7",235747103,235751178,"Lcu.1GRN.7g030950","Lcu.1GRN.7g030950","Pantothenate kinase","Lcu.1GRN.7g030950","GO:0005524","ATP binding","MF","ATP binding","Molecular Function"
"Lcu.1GRN.Chr7",235747103,235751178,"Lcu.1GRN.7g030950","Lcu.1GRN.7g030950","Pantothenate kinase","Lcu.1GRN.7g030950","GO:0005634","nucleus","CC","nucleus","Cellular Component"
"Lcu.1GRN.Chr7",235747103,235751178,"Lcu.1GRN.7g030950","Lcu.1GRN.7g030950","Pantothenate kinase","Lcu.1GRN.7g030950","GO:0005829","cytosol","CC","cytosol","Cellular Component"
"Lcu.1GRN.Chr7",235747103,235751178,"Lcu.1GRN.7g030950","Lcu.1GRN.7g030950","Pantothenate kinase","Lcu.1GRN.7g030950","GO:0015937","coenzyme A biosynthetic process","BP","coenzyme A biosynthetic process","Biological Process"
"Lcu.1GRN.Chr6",292192061,292194363,"Lcu.1GRN.6g034090","Lcu.1GRN.6g034090","Pectate_lyase_3 domain-containing protein","Lcu.1GRN.6g034090","GO:0004650","polygalacturonase activity","MF","polygalacturonase activity","Molecular Function"
"Lcu.1GRN.Chr6",292192061,292194363,"Lcu.1GRN.6g034090","Lcu.1GRN.6g034090","Pectate_lyase_3 domain-containing protein","Lcu.1GRN.6g034090","GO:0005975","carbohydrate metabolic process","BP","carbohydrate metabolic process","Biological Process"
"Lcu.1GRN.Chr3",117049524,117051260,"Lcu.1GRN.3g015200","Lcu.1GRN.3g015200","Pectin lyase superfamily protein","Lcu.1GRN.3g015200","GO:0004650","polygalacturonase activity","MF","polygalacturonase activity","Molecular Function"
"Lcu.1GRN.Chr3",117049524,117051260,"Lcu.1GRN.3g015200","Lcu.1GRN.3g015200","Pectin lyase superfamily protein","Lcu.1GRN.3g015200","GO:0005975","carbohydrate metabolic process","BP","carbohydrate metabolic process","Biological Process"
"Lcu.1GRN.Chr7",233302420,233305318,"Lcu.1GRN.7g030610","Lcu.1GRN.7g030610","Pectin lyase superfamily protein","Lcu.1GRN.7g030610","GO:0004650","polygalacturonase activity","MF","polygalacturonase activity","Molecular Function"
"Lcu.1GRN.Chr7",233302420,233305318,"Lcu.1GRN.7g030610","Lcu.1GRN.7g030610","Pectin lyase superfamily protein","Lcu.1GRN.7g030610","GO:0005975","carbohydrate metabolic process","BP","carbohydrate metabolic process","Biological Process"
"Lcu.1GRN.Chr7",233313771,233317315,"Lcu.1GRN.7g030620","Lcu.1GRN.7g030620","Pectin lyase superfamily protein","Lcu.1GRN.7g030620","GO:0004650","polygalacturonase activity","MF","polygalacturonase activity","Molecular Function"
"Lcu.1GRN.Chr7",233313771,233317315,"Lcu.1GRN.7g030620","Lcu.1GRN.7g030620","Pectin lyase superfamily protein","Lcu.1GRN.7g030620","GO:0005975","carbohydrate metabolic process","BP","carbohydrate metabolic process","Biological Process"
"Lcu.1GRN.Chr7",233326113,233329312,"Lcu.1GRN.7g030630","Lcu.1GRN.7g030630","Pectin lyase superfamily protein","Lcu.1GRN.7g030630","GO:0004650","polygalacturonase activity","MF","polygalacturonase activity","Molecular Function"
"Lcu.1GRN.Chr7",233326113,233329312,"Lcu.1GRN.7g030630","Lcu.1GRN.7g030630","Pectin lyase superfamily protein","Lcu.1GRN.7g030630","GO:0005975","carbohydrate metabolic process","BP","carbohydrate metabolic process","Biological Process"
"Lcu.1GRN.Chr1",369771546,369773423,"Lcu.1GRN.1g035950","Lcu.1GRN.1g035950","Pectin lyase superfamily protein","Lcu.1GRN.1g035950","GO:0004650","polygalacturonase activity","MF","polygalacturonase activity","Molecular Function"
"Lcu.1GRN.Chr1",369771546,369773423,"Lcu.1GRN.1g035950","Lcu.1GRN.1g035950","Pectin lyase superfamily protein","Lcu.1GRN.1g035950","GO:0005975","carbohydrate metabolic process","BP","carbohydrate metabolic process","Biological Process"
"Lcu.1GRN.Chr1",369785199,369785711,"Lcu.1GRN.1g035970","Lcu.1GRN.1g035970","Pectin lyase superfamily protein","Lcu.1GRN.1g035970","GO:0004650","polygalacturonase activity","MF","polygalacturonase activity","Molecular Function"
"Lcu.1GRN.Chr1",369785199,369785711,"Lcu.1GRN.1g035970","Lcu.1GRN.1g035970","Pectin lyase superfamily protein","Lcu.1GRN.1g035970","GO:0005975","carbohydrate metabolic process","BP","carbohydrate metabolic process","Biological Process"
"Lcu.1GRN.Chr1",369785872,369787168,"Lcu.1GRN.1g035980","Lcu.1GRN.1g035980","Pectin lyase superfamily protein","Lcu.1GRN.1g035980","GO:0004650","polygalacturonase activity","MF","polygalacturonase activity","Molecular Function"
"Lcu.1GRN.Chr1",369785872,369787168,"Lcu.1GRN.1g035980","Lcu.1GRN.1g035980","Pectin lyase superfamily protein","Lcu.1GRN.1g035980","GO:0005975","carbohydrate metabolic process","BP","carbohydrate metabolic process","Biological Process"
"Lcu.1GRN.Chr3",117998402,118001486,"Lcu.1GRN.3g015340","Lcu.1GRN.3g015340","Pectin lyase-like superfamily protein","Lcu.1GRN.3g015340","GO:0004650","polygalacturonase activity","MF","polygalacturonase activity","Molecular Function"
"Lcu.1GRN.Chr3",117998402,118001486,"Lcu.1GRN.3g015340","Lcu.1GRN.3g015340","Pectin lyase-like superfamily protein","Lcu.1GRN.3g015340","GO:0005975","carbohydrate metabolic process","BP","carbohydrate metabolic process","Biological Process"
"Lcu.1GRN.Chr7",73618331,73619741,"Lcu.1GRN.7g014740","Lcu.1GRN.7g014740","Pectinesterase","Lcu.1GRN.7g014740","GO:0030599","pectinesterase activity","MF","pectinesterase activity","Molecular Function"
"Lcu.1GRN.Chr7",73618331,73619741,"Lcu.1GRN.7g014740","Lcu.1GRN.7g014740","Pectinesterase","Lcu.1GRN.7g014740","GO:0045490","pectin catabolic process","BP","pectin catabolic process","Biological Process"
"Lcu.1GRN.Chr7",73618331,73619741,"Lcu.1GRN.7g014740","Lcu.1GRN.7g014740","Pectinesterase","Lcu.1GRN.7g014740","GO:0052689","carboxylic ester hydrolase activity","MF","carboxylic ester hydrolase activity","Molecular Function"
"Lcu.1GRN.Chr7",73618331,73619741,"Lcu.1GRN.7g014740","Lcu.1GRN.7g014740","Pectinesterase","Lcu.1GRN.7g014740","GO:0042545","cell wall modification","BP","cell wall modification","Biological Process"
"Lcu.1GRN.Chr7",72980361,72981736,"Lcu.1GRN.7g014670","Lcu.1GRN.7g014670","Pectinesterase","Lcu.1GRN.7g014670","GO:0030599","pectinesterase activity","MF","pectinesterase activity","Molecular Function"
"Lcu.1GRN.Chr7",72980361,72981736,"Lcu.1GRN.7g014670","Lcu.1GRN.7g014670","Pectinesterase","Lcu.1GRN.7g014670","GO:0045490","pectin catabolic process","BP","pectin catabolic process","Biological Process"
"Lcu.1GRN.Chr7",72980361,72981736,"Lcu.1GRN.7g014670","Lcu.1GRN.7g014670","Pectinesterase","Lcu.1GRN.7g014670","GO:0052689","carboxylic ester hydrolase activity","MF","carboxylic ester hydrolase activity","Molecular Function"
"Lcu.1GRN.Chr7",72980361,72981736,"Lcu.1GRN.7g014670","Lcu.1GRN.7g014670","Pectinesterase","Lcu.1GRN.7g014670","GO:0042545","cell wall modification","BP","cell wall modification","Biological Process"
