"seqnames","start","end","ID","Name","Description","z_score","clean_id","go_terms","TERM","ONTOLOGY","term_name","ontology_full"
"Lcu.1GRN.Chr7",649388609,649390092,"Lcu.1GRN.7g078350","Lcu.1GRN.7g078350","Nuclear transcription factor Y subunit B",5.841878134,"Lcu.1GRN.7g078350","GO:0016602","CCAAT-binding factor complex","CC","CCAAT-binding factor complex","Cellular Component"
"Lcu.1GRN.Chr7",649388609,649390092,"Lcu.1GRN.7g078350","Lcu.1GRN.7g078350","Nuclear transcription factor Y subunit B",5.841878134,"Lcu.1GRN.7g078350","GO:0046982","protein heterodimerization activity","MF","protein heterodimerization activity","Molecular Function"
"Lcu.1GRN.Chr7",649388609,649390092,"Lcu.1GRN.7g078350","Lcu.1GRN.7g078350","Nuclear transcription factor Y subunit B",5.841878134,"Lcu.1GRN.7g078350","GO:0005634","nucleus","CC","nucleus","Cellular Component"
"Lcu.1GRN.Chr7",649388609,649390092,"Lcu.1GRN.7g078350","Lcu.1GRN.7g078350","Nuclear transcription factor Y subunit B",5.841878134,"Lcu.1GRN.7g078350","GO:0043565","sequence-specific DNA binding","MF","sequence-specific DNA binding","Molecular Function"
"Lcu.1GRN.Chr4",488229604,488242109,"Lcu.1GRN.4g070920","Lcu.1GRN.4g070920","Nucleolar pre-ribosomal-associated protein 1",4.403620523,"Lcu.1GRN.4g070920","GO:0000463","maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP","maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","Biological Process"
"Lcu.1GRN.Chr4",488229604,488242109,"Lcu.1GRN.4g070920","Lcu.1GRN.4g070920","Nucleolar pre-ribosomal-associated protein 1",4.403620523,"Lcu.1GRN.4g070920","GO:0000466","maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP","maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","Biological Process"
"Lcu.1GRN.Chr4",488229604,488242109,"Lcu.1GRN.4g070920","Lcu.1GRN.4g070920","Nucleolar pre-ribosomal-associated protein 1",4.403620523,"Lcu.1GRN.4g070920","GO:0005730","nucleolus","CC","nucleolus","Cellular Component"
"Lcu.1GRN.Chr4",325276742,325280631,"Lcu.1GRN.4g039550","Lcu.1GRN.4g039550","Nucleolin 1-like",6.649028994,"Lcu.1GRN.4g039550","GO:0003723","RNA binding","MF","RNA binding","Molecular Function"
"Lcu.1GRN.Chr4",325276742,325280631,"Lcu.1GRN.4g039550","Lcu.1GRN.4g039550","Nucleolin 1-like",6.649028994,"Lcu.1GRN.4g039550","GO:0005730","nucleolus","CC","nucleolus","Cellular Component"
"Lcu.1GRN.Chr4",325276742,325280631,"Lcu.1GRN.4g039550","Lcu.1GRN.4g039550","Nucleolin 1-like",6.649028994,"Lcu.1GRN.4g039550","GO:0003676","nucleic acid binding","MF","nucleic acid binding","Molecular Function"
"Lcu.1GRN.Chr4",327106491,327128504,"Lcu.1GRN.4g039920","Lcu.1GRN.4g039920","Nucleoporin NUP188 homolog",8.614435118,"Lcu.1GRN.4g039920","GO:0006405","RNA export from nucleus","BP","RNA export from nucleus","Biological Process"
"Lcu.1GRN.Chr4",327106491,327128504,"Lcu.1GRN.4g039920","Lcu.1GRN.4g039920","Nucleoporin NUP188 homolog",8.614435118,"Lcu.1GRN.4g039920","GO:0006606","protein import into nucleus","BP","protein import into nucleus","Biological Process"
"Lcu.1GRN.Chr4",327106491,327128504,"Lcu.1GRN.4g039920","Lcu.1GRN.4g039920","Nucleoporin NUP188 homolog",8.614435118,"Lcu.1GRN.4g039920","GO:0017056","structural constituent of nuclear pore","MF","structural constituent of nuclear pore","Molecular Function"
"Lcu.1GRN.Chr4",327106491,327128504,"Lcu.1GRN.4g039920","Lcu.1GRN.4g039920","Nucleoporin NUP188 homolog",8.614435118,"Lcu.1GRN.4g039920","GO:0044611","nuclear pore inner ring","CC","nuclear pore inner ring","Cellular Component"
"Lcu.1GRN.Chr4",327142154,327143715,"Lcu.1GRN.4g039930","Lcu.1GRN.4g039930","Nucleoporin NUP188 homolog",8.614435118,"Lcu.1GRN.4g039930","GO:0006405","RNA export from nucleus","BP","RNA export from nucleus","Biological Process"
"Lcu.1GRN.Chr4",327142154,327143715,"Lcu.1GRN.4g039930","Lcu.1GRN.4g039930","Nucleoporin NUP188 homolog",8.614435118,"Lcu.1GRN.4g039930","GO:0006606","protein import into nucleus","BP","protein import into nucleus","Biological Process"
"Lcu.1GRN.Chr4",327142154,327143715,"Lcu.1GRN.4g039930","Lcu.1GRN.4g039930","Nucleoporin NUP188 homolog",8.614435118,"Lcu.1GRN.4g039930","GO:0017056","structural constituent of nuclear pore","MF","structural constituent of nuclear pore","Molecular Function"
"Lcu.1GRN.Chr4",327142154,327143715,"Lcu.1GRN.4g039930","Lcu.1GRN.4g039930","Nucleoporin NUP188 homolog",8.614435118,"Lcu.1GRN.4g039930","GO:0044611","nuclear pore inner ring","CC","nuclear pore inner ring","Cellular Component"
"Lcu.1GRN.Chr4",491765324,491767576,"Lcu.1GRN.4g071820","Lcu.1GRN.4g071820","Nucleoside diphosphate kinase",5.215318822,"Lcu.1GRN.4g071820","GO:0004550","nucleoside diphosphate kinase activity","MF","nucleoside diphosphate kinase activity","Molecular Function"
"Lcu.1GRN.Chr4",491765324,491767576,"Lcu.1GRN.4g071820","Lcu.1GRN.4g071820","Nucleoside diphosphate kinase",5.215318822,"Lcu.1GRN.4g071820","GO:0006183","GTP biosynthetic process","BP","GTP biosynthetic process","Biological Process"
"Lcu.1GRN.Chr4",491765324,491767576,"Lcu.1GRN.4g071820","Lcu.1GRN.4g071820","Nucleoside diphosphate kinase",5.215318822,"Lcu.1GRN.4g071820","GO:0006228","UTP biosynthetic process","BP","UTP biosynthetic process","Biological Process"
"Lcu.1GRN.Chr4",491765324,491767576,"Lcu.1GRN.4g071820","Lcu.1GRN.4g071820","Nucleoside diphosphate kinase",5.215318822,"Lcu.1GRN.4g071820","GO:0006241","CTP biosynthetic process","BP","CTP biosynthetic process","Biological Process"
"Lcu.1GRN.Chr7",649390626,649393034,"Lcu.1GRN.7g078360","Lcu.1GRN.7g078360","Nudix hydrolase",5.841878134,"Lcu.1GRN.7g078360","GO:0016787","hydrolase activity","MF","hydrolase activity","Molecular Function"
"Lcu.1GRN.Chr7",649390626,649393034,"Lcu.1GRN.7g078360","Lcu.1GRN.7g078360","Nudix hydrolase",5.841878134,"Lcu.1GRN.7g078360","GO:0035529","NADH pyrophosphatase activity","MF","NADH pyrophosphatase activity","Molecular Function"
"Lcu.1GRN.Chr7",649390626,649393034,"Lcu.1GRN.7g078360","Lcu.1GRN.7g078360","Nudix hydrolase",5.841878134,"Lcu.1GRN.7g078360","GO:0047631","ADP-ribose diphosphatase activity","MF","ADP-ribose diphosphatase activity","Molecular Function"
"Lcu.1GRN.Chr7",649390626,649393034,"Lcu.1GRN.7g078360","Lcu.1GRN.7g078360","Nudix hydrolase",5.841878134,"Lcu.1GRN.7g078360","GO:0051287","NAD binding","MF","NAD binding","Molecular Function"
"Lcu.1GRN.Chr4",407778087,407779451,"Lcu.1GRN.4g054710","Lcu.1GRN.4g054710","Octicosapeptide/phox/Bem1p (PB1) domain protein",5.124512977,"Lcu.1GRN.4g054710","GO:0005515","protein binding","MF","protein binding","Molecular Function"
"Lcu.1GRN.Chr2",136910173,136912881,"Lcu.1GRN.2g026350","Lcu.1GRN.2g026350","Octicosapeptide/phox/Bem1p family protein",5.753268506,"Lcu.1GRN.2g026350","GO:0005515","protein binding","MF","protein binding","Molecular Function"
"Lcu.1GRN.Chr7",649319116,649322844,"Lcu.1GRN.7g078300","Lcu.1GRN.7g078300","Oligopeptide transporter",5.841878134,"Lcu.1GRN.7g078300","GO:0055085","transmembrane transport","BP","transmembrane transport","Biological Process"
"Lcu.1GRN.Chr7",649319116,649322844,"Lcu.1GRN.7g078300","Lcu.1GRN.7g078300","Oligopeptide transporter",5.841878134,"Lcu.1GRN.7g078300","GO:0035673","oligopeptide transmembrane transporter activity","MF","oligopeptide transmembrane transporter activity","Molecular Function"
"Lcu.1GRN.Chr7",649329882,649331717,"Lcu.1GRN.7g078310","Lcu.1GRN.7g078310","Oligopeptide transporter like",5.841878134,"Lcu.1GRN.7g078310","GO:0035673","oligopeptide transmembrane transporter activity","MF","oligopeptide transmembrane transporter activity","Molecular Function"
"Lcu.1GRN.Chr7",649329882,649331717,"Lcu.1GRN.7g078310","Lcu.1GRN.7g078310","Oligopeptide transporter like",5.841878134,"Lcu.1GRN.7g078310","GO:0055085","transmembrane transport","BP","transmembrane transport","Biological Process"
"Lcu.1GRN.Chr2",54391965,54393689,"Lcu.1GRN.2g015710","Lcu.1GRN.2g015710","outer envelope pore protein 16-2;  chloroplastic",14.05526879,"Lcu.1GRN.2g015710","GO:0009707","chloroplast outer membrane","CC","chloroplast outer membrane","Cellular Component"
"Lcu.1GRN.Chr2",54391965,54393689,"Lcu.1GRN.2g015710","Lcu.1GRN.2g015710","outer envelope pore protein 16-2;  chloroplastic",14.05526879,"Lcu.1GRN.2g015710","GO:0015171","amino acid transmembrane transporter activity","MF","amino acid transmembrane transporter activity","Molecular Function"
"Lcu.1GRN.Chr2",54391965,54393689,"Lcu.1GRN.2g015710","Lcu.1GRN.2g015710","outer envelope pore protein 16-2;  chloroplastic",14.05526879,"Lcu.1GRN.2g015710","GO:0022857","transmembrane transporter activity","MF","transmembrane transporter activity","Molecular Function"
"Lcu.1GRN.Chr3",253333435,253339042,"Lcu.1GRN.3g030590","Lcu.1GRN.3g030590","Oxysterol-binding protein",6.659869196,"Lcu.1GRN.3g030590","GO:0005829","cytosol","CC","cytosol","Cellular Component"
"Lcu.1GRN.Chr3",253333435,253339042,"Lcu.1GRN.3g030590","Lcu.1GRN.3g030590","Oxysterol-binding protein",6.659869196,"Lcu.1GRN.3g030590","GO:0008289","lipid binding","MF","lipid binding","Molecular Function"
"Lcu.1GRN.Chr3",253333435,253339042,"Lcu.1GRN.3g030590","Lcu.1GRN.3g030590","Oxysterol-binding protein",6.659869196,"Lcu.1GRN.3g030590","GO:0016020","membrane","CC","membrane","Cellular Component"
"Lcu.1GRN.Chr3",253333435,253339042,"Lcu.1GRN.3g030590","Lcu.1GRN.3g030590","Oxysterol-binding protein",6.659869196,"Lcu.1GRN.3g030590","GO:0032934","sterol binding","MF","sterol binding","Molecular Function"
"Lcu.1GRN.Chr2",1903246,1905883,"Lcu.1GRN.2g001110","Lcu.1GRN.2g001110","Partner of Y14 and mago",4.995187609,"Lcu.1GRN.2g001110","GO:0003723","RNA binding","MF","RNA binding","Molecular Function"
"Lcu.1GRN.Chr2",1903246,1905883,"Lcu.1GRN.2g001110","Lcu.1GRN.2g001110","Partner of Y14 and mago",4.995187609,"Lcu.1GRN.2g001110","GO:0005737","cytoplasm","CC","cytoplasm","Cellular Component"
"Lcu.1GRN.Chr2",1903246,1905883,"Lcu.1GRN.2g001110","Lcu.1GRN.2g001110","Partner of Y14 and mago",4.995187609,"Lcu.1GRN.2g001110","GO:0035145","exon-exon junction complex","CC","exon-exon junction complex","Cellular Component"
"Lcu.1GRN.Chr2",1903246,1905883,"Lcu.1GRN.2g001110","Lcu.1GRN.2g001110","Partner of Y14 and mago",4.995187609,"Lcu.1GRN.2g001110","GO:1903259","exon-exon junction complex disassembly","BP","exon-exon junction complex disassembly","Biological Process"
"Lcu.1GRN.Chr6",373365500,373366799,"Lcu.1GRN.6g047480","Lcu.1GRN.6g047480","Patatin",9.646916359,"Lcu.1GRN.6g047480","GO:0006629","lipid metabolic process","BP","lipid metabolic process","Biological Process"
"Lcu.1GRN.Chr2",1854695,1857901,"Lcu.1GRN.2g001070","Lcu.1GRN.2g001070","Patatin",5.301144802,"Lcu.1GRN.2g001070","GO:0004806","triacylglycerol lipase activity","MF","triacylglycerol lipase activity","Molecular Function"
"Lcu.1GRN.Chr2",1854695,1857901,"Lcu.1GRN.2g001070","Lcu.1GRN.2g001070","Patatin",5.301144802,"Lcu.1GRN.2g001070","GO:0005737","cytoplasm","CC","cytoplasm","Cellular Component"
"Lcu.1GRN.Chr2",1854695,1857901,"Lcu.1GRN.2g001070","Lcu.1GRN.2g001070","Patatin",5.301144802,"Lcu.1GRN.2g001070","GO:0005811","lipid droplet","CC","lipid droplet","Cellular Component"
"Lcu.1GRN.Chr2",1854695,1857901,"Lcu.1GRN.2g001070","Lcu.1GRN.2g001070","Patatin",5.301144802,"Lcu.1GRN.2g001070","GO:0016020","membrane","CC","membrane","Cellular Component"
"Lcu.1GRN.Chr2",1854695,1857901,"Lcu.1GRN.2g001070","Lcu.1GRN.2g001070","Patatin",5.301144802,"Lcu.1GRN.2g001070","GO:0016042","lipid catabolic process","BP","lipid catabolic process","Biological Process"
"Lcu.1GRN.Chr2",1854695,1857901,"Lcu.1GRN.2g001070","Lcu.1GRN.2g001070","Patatin",5.301144802,"Lcu.1GRN.2g001070","GO:0016787","hydrolase activity","MF","hydrolase activity","Molecular Function"
"Lcu.1GRN.Chr2",1854695,1857901,"Lcu.1GRN.2g001070","Lcu.1GRN.2g001070","Patatin",5.301144802,"Lcu.1GRN.2g001070","GO:0019433","triglyceride catabolic process","BP","triglyceride catabolic process","Biological Process"
"Lcu.1GRN.Chr2",1854695,1857901,"Lcu.1GRN.2g001070","Lcu.1GRN.2g001070","Patatin",5.301144802,"Lcu.1GRN.2g001070","GO:0055088","lipid homeostasis","BP","lipid homeostasis","Biological Process"
"Lcu.1GRN.Chr2",1854695,1857901,"Lcu.1GRN.2g001070","Lcu.1GRN.2g001070","Patatin",5.301144802,"Lcu.1GRN.2g001070","GO:0006629","lipid metabolic process","BP","lipid metabolic process","Biological Process"
"Lcu.1GRN.Chr7",631446419,631446895,"Lcu.1GRN.7g069790","Lcu.1GRN.7g069790","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069790","GO:0004864","protein phosphatase inhibitor activity","MF","protein phosphatase inhibitor activity","Molecular Function"
"Lcu.1GRN.Chr7",631446419,631446895,"Lcu.1GRN.7g069790","Lcu.1GRN.7g069790","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069790","GO:0005634","nucleus","CC","nucleus","Cellular Component"
"Lcu.1GRN.Chr7",631446419,631446895,"Lcu.1GRN.7g069790","Lcu.1GRN.7g069790","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069790","GO:0005737","cytoplasm","CC","cytoplasm","Cellular Component"
"Lcu.1GRN.Chr7",631446419,631446895,"Lcu.1GRN.7g069790","Lcu.1GRN.7g069790","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069790","GO:0009738","abscisic acid-activated signaling pathway","BP","abscisic acid-activated signaling pathway","Biological Process"
"Lcu.1GRN.Chr7",631446419,631446895,"Lcu.1GRN.7g069790","Lcu.1GRN.7g069790","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069790","GO:0010427","abscisic acid binding","MF","abscisic acid binding","Molecular Function"
"Lcu.1GRN.Chr7",631446419,631446895,"Lcu.1GRN.7g069790","Lcu.1GRN.7g069790","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069790","GO:0038023","signaling receptor activity","MF","signaling receptor activity","Molecular Function"
"Lcu.1GRN.Chr7",631446419,631446895,"Lcu.1GRN.7g069790","Lcu.1GRN.7g069790","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069790","GO:0006952","defense response","BP","defense response","Biological Process"
"Lcu.1GRN.Chr7",631450769,631451245,"Lcu.1GRN.7g069800","Lcu.1GRN.7g069800","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069800","GO:0006952","defense response","BP","defense response","Biological Process"
"Lcu.1GRN.Chr7",631450769,631451245,"Lcu.1GRN.7g069800","Lcu.1GRN.7g069800","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069800","GO:0004864","protein phosphatase inhibitor activity","MF","protein phosphatase inhibitor activity","Molecular Function"
"Lcu.1GRN.Chr7",631450769,631451245,"Lcu.1GRN.7g069800","Lcu.1GRN.7g069800","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069800","GO:0005634","nucleus","CC","nucleus","Cellular Component"
"Lcu.1GRN.Chr7",631450769,631451245,"Lcu.1GRN.7g069800","Lcu.1GRN.7g069800","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069800","GO:0005737","cytoplasm","CC","cytoplasm","Cellular Component"
"Lcu.1GRN.Chr7",631450769,631451245,"Lcu.1GRN.7g069800","Lcu.1GRN.7g069800","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069800","GO:0009738","abscisic acid-activated signaling pathway","BP","abscisic acid-activated signaling pathway","Biological Process"
"Lcu.1GRN.Chr7",631450769,631451245,"Lcu.1GRN.7g069800","Lcu.1GRN.7g069800","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069800","GO:0010427","abscisic acid binding","MF","abscisic acid binding","Molecular Function"
"Lcu.1GRN.Chr7",631450769,631451245,"Lcu.1GRN.7g069800","Lcu.1GRN.7g069800","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069800","GO:0038023","signaling receptor activity","MF","signaling receptor activity","Molecular Function"
"Lcu.1GRN.Chr7",631459991,631460467,"Lcu.1GRN.7g069810","Lcu.1GRN.7g069810","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069810","GO:0006952","defense response","BP","defense response","Biological Process"
"Lcu.1GRN.Chr7",631459991,631460467,"Lcu.1GRN.7g069810","Lcu.1GRN.7g069810","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069810","GO:0004864","protein phosphatase inhibitor activity","MF","protein phosphatase inhibitor activity","Molecular Function"
"Lcu.1GRN.Chr7",631459991,631460467,"Lcu.1GRN.7g069810","Lcu.1GRN.7g069810","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069810","GO:0009738","abscisic acid-activated signaling pathway","BP","abscisic acid-activated signaling pathway","Biological Process"
"Lcu.1GRN.Chr7",631459991,631460467,"Lcu.1GRN.7g069810","Lcu.1GRN.7g069810","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069810","GO:0010427","abscisic acid binding","MF","abscisic acid binding","Molecular Function"
"Lcu.1GRN.Chr7",631459991,631460467,"Lcu.1GRN.7g069810","Lcu.1GRN.7g069810","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069810","GO:0038023","signaling receptor activity","MF","signaling receptor activity","Molecular Function"
"Lcu.1GRN.Chr7",631459991,631460467,"Lcu.1GRN.7g069810","Lcu.1GRN.7g069810","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069810","GO:0005634","nucleus","CC","nucleus","Cellular Component"
"Lcu.1GRN.Chr7",631459991,631460467,"Lcu.1GRN.7g069810","Lcu.1GRN.7g069810","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069810","GO:0005737","cytoplasm","CC","cytoplasm","Cellular Component"
"Lcu.1GRN.Chr7",631464954,631465430,"Lcu.1GRN.7g069820","Lcu.1GRN.7g069820","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069820","GO:0004864","protein phosphatase inhibitor activity","MF","protein phosphatase inhibitor activity","Molecular Function"
"Lcu.1GRN.Chr7",631464954,631465430,"Lcu.1GRN.7g069820","Lcu.1GRN.7g069820","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069820","GO:0009738","abscisic acid-activated signaling pathway","BP","abscisic acid-activated signaling pathway","Biological Process"
"Lcu.1GRN.Chr7",631464954,631465430,"Lcu.1GRN.7g069820","Lcu.1GRN.7g069820","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069820","GO:0010427","abscisic acid binding","MF","abscisic acid binding","Molecular Function"
"Lcu.1GRN.Chr7",631464954,631465430,"Lcu.1GRN.7g069820","Lcu.1GRN.7g069820","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069820","GO:0038023","signaling receptor activity","MF","signaling receptor activity","Molecular Function"
"Lcu.1GRN.Chr7",631464954,631465430,"Lcu.1GRN.7g069820","Lcu.1GRN.7g069820","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069820","GO:0006952","defense response","BP","defense response","Biological Process"
"Lcu.1GRN.Chr7",631464954,631465430,"Lcu.1GRN.7g069820","Lcu.1GRN.7g069820","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069820","GO:0005634","nucleus","CC","nucleus","Cellular Component"
"Lcu.1GRN.Chr7",631464954,631465430,"Lcu.1GRN.7g069820","Lcu.1GRN.7g069820","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069820","GO:0005737","cytoplasm","CC","cytoplasm","Cellular Component"
"Lcu.1GRN.Chr7",631467280,631467756,"Lcu.1GRN.7g069830","Lcu.1GRN.7g069830","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069830","GO:0004864","protein phosphatase inhibitor activity","MF","protein phosphatase inhibitor activity","Molecular Function"
"Lcu.1GRN.Chr7",631467280,631467756,"Lcu.1GRN.7g069830","Lcu.1GRN.7g069830","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069830","GO:0009738","abscisic acid-activated signaling pathway","BP","abscisic acid-activated signaling pathway","Biological Process"
"Lcu.1GRN.Chr7",631467280,631467756,"Lcu.1GRN.7g069830","Lcu.1GRN.7g069830","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069830","GO:0010427","abscisic acid binding","MF","abscisic acid binding","Molecular Function"
"Lcu.1GRN.Chr7",631467280,631467756,"Lcu.1GRN.7g069830","Lcu.1GRN.7g069830","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069830","GO:0038023","signaling receptor activity","MF","signaling receptor activity","Molecular Function"
"Lcu.1GRN.Chr7",631467280,631467756,"Lcu.1GRN.7g069830","Lcu.1GRN.7g069830","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069830","GO:0005634","nucleus","CC","nucleus","Cellular Component"
"Lcu.1GRN.Chr7",631467280,631467756,"Lcu.1GRN.7g069830","Lcu.1GRN.7g069830","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069830","GO:0005737","cytoplasm","CC","cytoplasm","Cellular Component"
"Lcu.1GRN.Chr7",631467280,631467756,"Lcu.1GRN.7g069830","Lcu.1GRN.7g069830","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069830","GO:0006952","defense response","BP","defense response","Biological Process"
"Lcu.1GRN.Chr7",631471542,631472018,"Lcu.1GRN.7g069840","Lcu.1GRN.7g069840","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069840","GO:0004864","protein phosphatase inhibitor activity","MF","protein phosphatase inhibitor activity","Molecular Function"
"Lcu.1GRN.Chr7",631471542,631472018,"Lcu.1GRN.7g069840","Lcu.1GRN.7g069840","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069840","GO:0009738","abscisic acid-activated signaling pathway","BP","abscisic acid-activated signaling pathway","Biological Process"
"Lcu.1GRN.Chr7",631471542,631472018,"Lcu.1GRN.7g069840","Lcu.1GRN.7g069840","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069840","GO:0010427","abscisic acid binding","MF","abscisic acid binding","Molecular Function"
"Lcu.1GRN.Chr7",631471542,631472018,"Lcu.1GRN.7g069840","Lcu.1GRN.7g069840","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069840","GO:0038023","signaling receptor activity","MF","signaling receptor activity","Molecular Function"
"Lcu.1GRN.Chr7",631471542,631472018,"Lcu.1GRN.7g069840","Lcu.1GRN.7g069840","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069840","GO:0005634","nucleus","CC","nucleus","Cellular Component"
"Lcu.1GRN.Chr7",631471542,631472018,"Lcu.1GRN.7g069840","Lcu.1GRN.7g069840","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069840","GO:0005737","cytoplasm","CC","cytoplasm","Cellular Component"
"Lcu.1GRN.Chr7",631471542,631472018,"Lcu.1GRN.7g069840","Lcu.1GRN.7g069840","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069840","GO:0006952","defense response","BP","defense response","Biological Process"
"Lcu.1GRN.Chr7",631542797,631543273,"Lcu.1GRN.7g069850","Lcu.1GRN.7g069850","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069850","GO:0004864","protein phosphatase inhibitor activity","MF","protein phosphatase inhibitor activity","Molecular Function"
"Lcu.1GRN.Chr7",631542797,631543273,"Lcu.1GRN.7g069850","Lcu.1GRN.7g069850","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069850","GO:0009738","abscisic acid-activated signaling pathway","BP","abscisic acid-activated signaling pathway","Biological Process"
"Lcu.1GRN.Chr7",631542797,631543273,"Lcu.1GRN.7g069850","Lcu.1GRN.7g069850","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069850","GO:0010427","abscisic acid binding","MF","abscisic acid binding","Molecular Function"
"Lcu.1GRN.Chr7",631542797,631543273,"Lcu.1GRN.7g069850","Lcu.1GRN.7g069850","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069850","GO:0038023","signaling receptor activity","MF","signaling receptor activity","Molecular Function"
"Lcu.1GRN.Chr7",631542797,631543273,"Lcu.1GRN.7g069850","Lcu.1GRN.7g069850","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069850","GO:0005634","nucleus","CC","nucleus","Cellular Component"
"Lcu.1GRN.Chr7",631542797,631543273,"Lcu.1GRN.7g069850","Lcu.1GRN.7g069850","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069850","GO:0005737","cytoplasm","CC","cytoplasm","Cellular Component"
"Lcu.1GRN.Chr7",631542797,631543273,"Lcu.1GRN.7g069850","Lcu.1GRN.7g069850","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069850","GO:0006952","defense response","BP","defense response","Biological Process"
"Lcu.1GRN.Chr7",631545925,631546401,"Lcu.1GRN.7g069860","Lcu.1GRN.7g069860","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069860","GO:0004864","protein phosphatase inhibitor activity","MF","protein phosphatase inhibitor activity","Molecular Function"
"Lcu.1GRN.Chr7",631545925,631546401,"Lcu.1GRN.7g069860","Lcu.1GRN.7g069860","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069860","GO:0009738","abscisic acid-activated signaling pathway","BP","abscisic acid-activated signaling pathway","Biological Process"
"Lcu.1GRN.Chr7",631545925,631546401,"Lcu.1GRN.7g069860","Lcu.1GRN.7g069860","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069860","GO:0010427","abscisic acid binding","MF","abscisic acid binding","Molecular Function"
"Lcu.1GRN.Chr7",631545925,631546401,"Lcu.1GRN.7g069860","Lcu.1GRN.7g069860","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069860","GO:0038023","signaling receptor activity","MF","signaling receptor activity","Molecular Function"
"Lcu.1GRN.Chr7",631545925,631546401,"Lcu.1GRN.7g069860","Lcu.1GRN.7g069860","Pathogenesis-related protein class 10",6.381848133,"Lcu.1GRN.7g069860","GO:0005634","nucleus","CC","nucleus","Cellular Component"
